"director_id";"movie_id"
4282;247380
4282;279307
4282;283808
4282;324553
4282;324574
4282;354141
4282;354143
4282;368547
4283;405512
4284;59533
4285;53347
4285;53348
4285;119561
4285;318721
4285;366414
4286;289516
4286;373202
4287;70039
4287;233469
4288;402323
4288;402658
4288;402661
4289;49566
4290;166906
4290;166907
4291;187190
4292;116923
4293;46832
4293;282870
4293;375150
4294;258091
4295;42389
4295;42390
4295;127751
4295;382358
4296;191382
4296;196342
4297;273700
4297;381477
4298;237711
4299;164643
4299;368283
4300;385970
4301;53344
4301;290880
4302;96194
4303;13853
4304;171331
4305;191790
4306;381585
4307;209059
4308;330421
4309;39931
4309;74035
4309;95067
4309;116079
4309;230331
4309;236972
4309;365968
4310;379667
4310;383923
4310;393083
4310;399423
4311;243742
4312;143594
4313;305004
4314;305004
4315;283166
4315;283167
4315;283168
4316;10137
4316;10967
4316;16157
4316;19500
4316;22776
4316;24474
4316;24807
4316;49822
4316;53601
4316;56834
4316;56836
4316;64143
4316;70135
4316;71391
4316;75997
4316;88402
4316;90190
4316;103682
4316;103689
4316;103691
4316;123081
4316;123083
4316;132648
4316;132661
4316;135629
4316;146516
4316;159343
4316;166867
4316;197189
4316;197982
4316;202483
4316;202486
4316;204985
4316;222420
4316;256673
4316;283909
4316;296435
4316;318300
4316;336215
4316;355723
4316;355998
4316;377116
4317;157765
4318;161135
4319;254984
4320;227606
4320;271169
4321;219798
4321;221069
4322;131558
4323;327453
4324;10477
4324;16861
4324;108502
4324;109979
4324;119364
4324;121340
4324;196782
4324;252579
4324;255125
4324;294007
4324;308809
4324;344417
4324;344594
4324;377592
4325;157344
4325;410451
4325;410570
4326;387909
4327;291673
4328;205458
4329;121212
4330;137058
4331;12069
4331;69877
4331;107263
4331;353182
4332;71364
4332;139463
4332;161558
4333;256468
4335;352306
4336;26385
4336;96812
4336;142670
4336;165442
4336;169502
4336;206438
4336;244448
4336;246481
4336;262341
4336;299059
4336;311474
4336;329214
4336;350504
4337;6173
4337;28518
4337;64633
4337;84307
4337;96443
4337;137705
4337;153377
4337;153773
4337;166602
4337;178007
4337;179975
4337;182601
4337;184553
4337;206580
4337;213336
4337;240092
4337;240094
4337;240095
4337;240096
4337;240097
4337;240098
4337;240099
4337;240100
4337;240101
4337;240102
4337;240103
4337;240104
4337;240106
4337;255668
4337;258746
4337;258747
4337;258748
4337;268808
4337;275625
4337;304518
4337;305308
4337;308212
4337;334021
4337;340080
4337;352989
4337;353033
4337;380411
4337;392299
4337;397074
4338;3966
4338;98319
4338;104815
4338;124277
4338;125133
4338;142321
4338;156647
4338;178703
4338;266207
4338;328987
4338;333589
4338;338447
4338;376410
4338;383171
4338;384387
4338;388243
4338;388284
4338;388286
4338;391152
4338;396759
4338;402046
4338;406474
4338;411557
4339;67924
4340;133879
4341;46747
4342;102160
4343;327587
4344;194514
4345;10675
4345;274801
4345;345310
4346;191478
4347;11743
4348;153838
4349;132136
4350;385198
4350;397995
4351;143881
4351;361646
4352;164114
4353;2247
4353;19676
4353;25752
4353;26010
4353;35058
4353;74457
4353;97987
4353;99462
4353;110570
4353;123008
4353;124310
4353;125117
4353;136432
4353;137756
4353;140394
4353;141865
4353;146951
4353;164093
4353;171550
4353;171631
4353;174189
4353;175709
4353;177929
4353;179577
4353;186235
4353;187771
4353;194420
4353;198328
4353;200025
4353;201490
4353;209809
4353;214499
4353;220734
4353;224988
4353;227488
4353;229025
4353;229700
4353;237147
4353;237942
4353;250970
4353;268256
4353;268257
4353;268429
4353;272054
4353;284358
4353;310967
4353;318411
4353;320380
4353;322072
4353;333111
4353;334029
4353;335267
4353;335964
4353;344107
4353;351760
4353;352875
4353;355645
4353;357939
4353;377724
4353;378111
4353;378275
4353;378309
4353;378518
4354;147368
4354;256983
4354;278903
4355;343748
4356;7703
4356;201365
4356;322106
4357;51221
4357;174279
4357;213681
4357;322053
4357;322209
4357;385356
4357;394559
4358;9181
4358;9205
4358;12387
4358;12941
4358;74206
4358;84533
4358;156104
4358;217995
4358;223201
4358;243872
4359;375982
4360;349814
4362;309403
4363;269447
4364;27436
4364;36753
4364;50881
4364;191665
4364;307847
4364;401486
4364;408844
4365;6899
4365;7175
4365;47310
4365;67935
4365;70806
4365;72232
4365;72304
4365;79630
4365;87726
4365;88946
4365;90843
4365;90845
4365;90846
4365;107590
4365;115502
4365;117236
4365;140140
4365;143245
4365;143424
4365;146265
4365;158264
4365;159064
4365;165892
4365;187742
4365;191775
4365;194807
4365;195394
4365;203067
4365;203292
4365;207194
4365;211776
4365;212198
4365;212199
4365;212228
4365;212233
4365;212235
4365;248456
4365;251274
4365;253141
4365;255382
4365;271983
4365;274403
4365;274404
4365;274406
4365;276960
4365;280904
4365;280965
4365;281932
4365;288925
4365;289068
4365;291817
4365;292626
4365;312278
4365;312327
4365;327751
4365;331297
4365;340783
4365;346003
4365;372517
4365;372518
4365;372519
4366;78318
4366;281448
4367;380668
4367;381798
4367;400186
4367;404897
4368;380735
4369;384830
4370;33464
4370;52585
4370;138272
4370;210002
4370;248211
4370;325754
4370;334617
4370;384444
4370;387443
4371;4006
4371;142734
4372;207088
4373;42423
4373;82785
4373;265029
4374;257266
4375;378443
4376;388252
4377;181883
4378;359757
4379;80051
4379;80052
4380;95838
4380;208545
4381;179275
4382;229956
4383;53759
4384;40130
4384;228431
4385;40130
4385;228431
4386;30757
4386;94076
4386;261400
4386;267905
4386;303623
4386;343795
4386;373789
4387;70980
4388;54791
4388;83889
4388;292918
4389;12935
4389;369406
4390;40385
4390;359692
4391;268521
4392;378306
4392;383380
4392;392091
4393;6134
4393;23345
4393;40488
4393;43273
4393;105969
4393;149572
4393;164256
4393;165058
4393;166415
4393;179898
4393;213846
4393;227773
4393;253802
4393;264362
4393;275992
4393;281152
4393;284055
4393;301786
4393;304706
4393;317629
4393;322675
4393;325165
4393;332389
4393;349280
4393;375379
4393;375954
4394;219819
4395;1571
4395;9527
4395;188787
4395;189702
4395;283346
4396;298240
4397;283466
4398;234733
4398;250598
4398;388739
4398;395475
4398;406295
4399;88581
4399;113211
4399;239158
4400;54214
4400;143826
4401;386599
4402;256821
4402;299193
4402;323482
4402;380889
4402;382279
4402;384008
4402;384663
4402;391247
4402;391478
4402;396079
4402;397182
4402;399531
4402;403635
4402;403918
4402;403926
4402;406148
4402;406370
4402;408630
4402;409836
4402;411552
4403;73836
4403;382317
4404;70822
4404;168450
4404;298216
4404;380855
4404;382155
4404;382240
4404;405759
4406;387531
4406;397859
4407;379900
4408;198358
4409;327935
4410;306634
4411;257286
4412;109971
4413;184915
4413;184916
4413;184917
4413;184918
4413;351214
4414;222112
4415;244903
4416;74001
4416;88899
4416;92688
4416;107108
4416;127324
4416;143534
4416;154076
4416;168333
4416;262745
4416;262746
4416;279874
4416;297880
4416;372572
4417;10150
4417;41182
4417;72560
4417;72595
4417;72915
4417;88899
4417;89689
4417;92560
4417;95219
4417;127836
4417;140955
4417;144684
4417;185271
4417;211472
4417;211985
4417;224693
4417;234136
4417;248706
4417;262745
4417;267061
4417;267350
4417;337995
4417;337999
4417;389504
4418;160607
4418;380120
4418;380626
4418;384480
4418;385184
4418;385876
4418;387424
4418;388728
4418;395044
4418;396126
4418;396610
4418;398500
4418;400670
4418;401678
4418;402807
4418;408550
4418;408727
4418;410310
4419;121490
4419;202543
4420;211018
4421;78572
4421;78580
4422;193173
4423;69130
4424;72706
4426;310218
4427;125230
4427;328029
4427;373228
4428;384903
4429;384122
4429;384827
4430;324055
4431;24152
4432;49818
4432;262076
4432;310260
4433;6268
4433;26317
4433;55172
4433;82182
4433;114485
4433;121400
4433;122507
4433;123515
4433;150610
4433;163611
4433;166721
4433;192658
4433;223644
4433;237304
4433;238555
4433;238783
4433;261078
4433;278191
4433;333307
4434;153392
4434;182623
4435;378924
4436;60631
4436;89529
4436;95147
4436;125962
4436;153440
4436;165325
4437;51028
4437;125949
4437;138320
4437;267190
4437;286239
4437;294461
4437;295247
4438;230855
4439;44814
4439;59526
4439;76282
4439;86499
4439;102499
4439;122341
4439;142842
4439;142862
4439;146603
4439;154319
4439;206641
4439;219817
4439;237023
4439;275257
4439;276035
4439;284402
4439;317649
4439;317651
4439;317652
4439;322960
4439;350562
4439;351042
4440;136498
4440;198805
4441;6342
4441;19049
4441;49428
4441;76668
4441;102654
4441;102666
4441;126780
4441;147333
4441;169007
4441;199897
4441;239159
4441;239160
4441;371239
4442;101475
4443;44584
4443;92012
4443;173252
4443;181161
4443;235043
4443;304185
4444;42749
4444;294136
4444;388113
4444;392160
4445;297626
4446;79562
4446;155019
4446;161099
4446;161191
4446;251106
4446;308791
4446;336242
4446;368287
4446;368289
4446;368290
4447;50644
4448;128518
4448;300964
4448;378894
4448;383631
4448;386858
4448;389042
4448;392676
4448;395080
4448;395919
4448;405441
4449;185185
4449;382506
4449;400807
4450;71818
4450;118417
4450;396806
4451;29397
4451;29608
4451;175961
4451;227716
4451;266976
4451;283695
4451;283970
4451;374027
4451;375254
4452;166028
4452;204599
4452;229046
4452;349730
4453;280591
4454;101570
4454;185176
4454;234229
4455;341886
4456;216791
4457;395925
4458;296727
4459;15240
4460;663
4461;360367
4462;382291
4462;396949
4462;397236
4463;388459
4464;82030
4466;156483
4467;1302
4467;12183
4467;13294
4467;15042
4467;39539
4467;63518
4467;68842
4467;104931
4467;109817
4467;117227
4467;128275
4467;133643
4467;141081
4467;142611
4467;145929
4467;166905
4467;175161
4467;175176
4467;178073
4467;186811
4467;203321
4467;217953
4467;223131
4467;230840
4467;233665
4467;235502
4467;239804
4467;260238
4467;269324
4467;299222
4467;306576
4467;340464
4467;360513
4467;362098
4467;364646
4467;365078
4467;372206
4468;83833
4469;220113
4469;245437
4470;172126
4471;391777
4472;3546
4472;378311
4473;6225
4473;166455
4474;152695
4475;309005
4476;217174
4477;285485
4478;4862
4479;167466
4480;99348
4481;8671
4481;17409
4481;28910
4481;33229
4481;36154
4481;36237
4481;36239
4481;36288
4481;36478
4481;38792
4481;38793
4481;58999
4481;77038
4481;84729
4481;85320
4481;85428
4481;85431
4481;85432
4481;98557
4481;159240
4481;164955
4481;166650
4481;169063
4481;169645
4481;170094
4481;172613
4481;172815
4481;173547
4481;174162
4481;175655
4481;175927
4481;181054
4481;198683
4481;199626
4481;200636
4481;204303
4481;204399
4481;207937
4481;213782
4481;215374
4481;221203
4481;226629
4481;227082
4481;227633
4481;227814
4481;228788
4481;236868
4481;262835
4481;262910
4481;265508
4481;270572
4481;271507
4481;271508
4481;271575
4481;271782
4481;272059
4481;272708
4481;278801
4481;278802
4481;279765
4481;283155
4481;283644
4481;288546
4481;297164
4481;297734
4481;298635
4481;312450
4481;351108
4481;355304
4481;355306
4482;13154
4482;164334
4483;86742
4483;199644
4483;249644
4483;262686
4483;375204
4484;297151
4485;18386
4485;26007
4486;9008
4487;382838
4488;8657
4488;49265
4488;49266
4488;49267
4488;49270
4488;49273
4488;49275
4488;49280
4488;49283
4488;49286
4488;49295
4488;49296
4488;49297
4488;49298
4488;49299
4488;49300
4488;49302
4488;49303
4488;49304
4488;49309
4488;49310
4488;102376
4488;104622
4488;135771
4488;144182
4488;254385
4488;325402
4488;325578
4488;325762
4488;325880
4488;359670
4488;376268
4488;381439
4488;393878
4488;398358
4488;409861
4489;412202
4490;38687
4490;130487
4491;45522
4491;92529
4492;93947
4493;97298
4493;99536
4493;106690
4493;322192
4493;377782
4494;283140
4494;379043
4494;379941
4494;380517
4494;381261
4494;381839
4494;383156
4494;383787
4494;385400
4494;386517
4494;386595
4494;387170
4494;387190
4494;387448
4494;390732
4494;390816
4494;390868
4494;391965
4494;395657
4494;397573
4494;397579
4494;398522
4494;398798
4494;400953
4494;402052
4494;402181
4494;402191
4494;403785
4494;404828
4494;405834
4494;407860
4494;408198
4494;409921
4494;410323
4495;52109
4495;378736
4495;391441
4495;403745
4495;403746
4496;65417
4497;309094
4498;366627
4499;32778
4499;79353
4499;79573
4499;120489
4499;128507
4499;163919
4499;262728
4499;291482
4499;299800
4499;351241
4500;105042
4501;184469
4501;347308
4502;348930
4503;202621
4503;284988
4503;296346
4504;171139
4505;691
4505;27261
4506;371533
4507;116340
4507;236235
4507;372241
4508;85501
4508;141904
4508;167457
4508;209927
4509;4097
4509;4160
4509;8297
4509;8396
4509;29068
4509;59477
4509;59771
4509;60022
4509;77864
4509;86632
4509;86700
4509;88279
4509;93867
4509;122802
4509;126943
4509;126975
4509;136121
4509;145461
4509;159312
4509;161142
4509;164125
4509;165997
4509;172751
4509;174287
4509;198773
4509;201232
4509;201980
4509;203953
4509;204981
4509;205323
4509;208267
4509;210682
4509;221615
4509;222370
4509;226033
4509;242421
4509;248794
4509;250481
4509;268056
4509;268066
4509;268067
4509;268068
4509;285523
4509;301453
4509;302512
4509;307045
4509;308496
4509;320863
4509;323624
4509;348786
4509;357644
4509;359159
4509;370922
4509;373114
4510;841
4510;4851
4510;18846
4510;82462
4510;84119
4510;84126
4510;94492
4510;125533
4510;129587
4510;130822
4510;138195
4510;144746
4510;159111
4510;160134
4510;162811
4510;172314
4510;194201
4510;200292
4510;215844
4510;229898
4510;285525
4510;308602
4510;324586
4510;334228
4510;368686
4510;372833
4511;234607
4512;33155
4513;231949
4514;16154
4514;17896
4514;28288
4514;29216
4514;35927
4514;36045
4514;45241
4514;48684
4514;49318
4514;86735
4514;97548
4514;131960
4514;152481
4514;161141
4514;164569
4514;172752
4514;172878
4514;181059
4514;203876
4514;204780
4514;211245
4514;217142
4514;221074
4514;223373
4514;229369
4514;247436
4514;252010
4514;252021
4514;252025
4514;262369
4514;262852
4514;268073
4514;270557
4514;271488
4514;271794
4514;284719
4514;286759
4514;293289
4514;293298
4514;300281
4514;300331
4514;303321
4514;306081
4514;312451
4514;331029
4514;332174
4514;350288
4514;367212
4515;83749
4516;129767
4517;105877
4518;79123
4519;187406
4520;401609
4521;112353
4521;176363
4522;238768
4523;3036
4523;198779
4524;357465
4525;40381
4525;102385
4525;107374
4525;120156
4525;155476
4525;159479
4525;179797
4525;256712
4525;308835
4525;324492
4525;325405
4525;325452
4525;325845
4525;325862
4525;336241
4525;339790
4525;376233
4525;400273
4526;34068
4527;45634
4528;383971
4529;387853
4530;353246
4531;384864
4531;391998
4531;400792
4532;152158
4532;219799
4532;358500
4533;7715
4533;12963
4533;14451
4533;14452
4533;15323
4533;15351
4533;25641
4533;25983
4533;28897
4533;76923
4533;88683
4533;98719
4533;98722
4533;98726
4533;98727
4533;111829
4533;126929
4533;136934
4533;138963
4533;140041
4533;140663
4533;152388
4533;156162
4533;156951
4533;162237
4533;162238
4533;172644
4533;175954
4533;182172
4533;183969
4533;184035
4533;186297
4533;198624
4533;198723
4533;202422
4533;208268
4533;214325
4533;276307
4533;285263
4533;285474
4533;297057
4533;297739
4533;297742
4533;358380
4533;359372
4533;371918
4534;21386
4534;214129
4535;67668
4536;58781
4537;195342
4538;84207
4538;281460
4539;13838
4539;13842
4539;21533
4539;201610
4539;201714
4539;201760
4539;201762
4539;274572
4539;274573
4539;274574
4539;274576
4539;274580
4539;274582
4539;274583
4539;274584
4539;274585
4539;274586
4539;274587
4539;274589
4539;274590
4539;274591
4539;274593
4539;274595
4539;274596
4539;274597
4539;274599
4539;274600
4539;384684
4540;18036
4541;18154
4542;340629
4543;340656
4543;374775
4543;409314
4544;338454
4545;162744
4546;83882
4546;105940
4546;262124
4546;283450
4546;302325
4547;20400
4547;35872
4547;38348
4547;74788
4547;94071
4547;95700
4547;95959
4547;95962
4547;97706
4547;132418
4547;146539
4547;149735
4547;156594
4547;171834
4547;174880
4547;179183
4547;180078
4547;180702
4547;180864
4547;181388
4547;188987
4547;197086
4547;197844
4547;209766
4547;212651
4547;226007
4547;226425
4547;231642
4547;231643
4547;258566
4547;258610
4547;261661
4547;266310
4547;284078
4547;304450
4547;317235
4547;322820
4547;357962
4547;358389
4547;365025
4547;367372
4547;369017
4547;369370
4547;369372
4548;358560
4549;85870
4549;123530
4550;99654
4550;116472
4550;116476
4550;217664
4550;338116
4552;135359
4553;260978
4554;118753
4555;19621
4555;64954
4555;92905
4555;96233
4555;96237
4555;105335
4555;112885
4555;130269
4555;146395
4555;159211
4555;225527
4555;243028
4555;243039
4555;249034
4555;256988
4555;261760
4555;278154
4555;353868
4555;354588
4555;356375
4555;356980
4556;268530
4557;87954
4558;115639
4559;88526
4560;90651
4561;162774
4561;322753
4562;18978
4562;41957
4562;60087
4562;194857
4562;307624
4562;328559
4562;379997
4562;395460
4562;399294
4562;403248
4562;409837
4563;62353
4563;236436
4563;357526
4564;14815
4564;193492
4564;291621
4565;199829
4566;300813
4567;307439
4568;6163
4568;101498
4568;396879
4569;397042
4569;406783
4569;408661
4570;74732
4571;19926
4571;338341
4572;54041
4572;54826
4572;55560
4572;344436
4573;408318
4574;83126
4574;98034
4574;122737
4574;147928
4574;162150
4574;185416
4574;187666
4574;209100
4574;209101
4574;244216
4574;373427
4574;394237
4574;394853
4574;397881
4574;398689
4574;405503
4574;408318
4575;393022
4576;869
4576;78924
4576;93961
4576;106635
4576;144580
4576;160339
4576;170977
4576;218062
4576;245132
4576;249599
4576;249600
4576;273290
4576;297464
4577;57356
4578;254337
4579;252508
4580;20540
4580;29704
4580;68832
4580;101207
4580;235835
4581;9082
4581;113874
4581;184509
4581;190326
4581;360022
4582;201752
4583;282888
4584;97144
4585;267632
4586;382052
4586;390523
4586;393880
4587;41568
4587;147989
4587;310533
4588;32978
4589;386599
4590;66592
4591;186835
4592;37950
4593;253933
4593;382342
4593;404949
4594;7213
4594;7214
4594;64425
4594;68229
4594;187824
4594;293217
4594;300552
4594;380348
4594;383226
4594;396112
4594;398262
4594;398682
4594;401725
4594;407365
4595;26300
4595;26403
4595;26421
4595;29705
4595;31763
4595;31767
4595;31777
4595;31803
4595;32599
4595;37220
4595;41735
4595;42841
4595;45256
4595;49568
4595;49613
4595;50420
4595;55820
4595;56099
4595;56693
4595;56710
4595;56718
4595;56741
4595;56875
4595;61270
4595;61275
4595;61612
4595;68484
4595;71546
4595;72924
4595;73663
4595;73921
4595;74041
4595;74791
4595;77171
4595;83806
4595;88673
4595;89180
4595;89232
4595;92119
4595;92281
4595;92511
4595;94111
4595;94543
4595;97891
4595;99099
4595;107884
4595;110455
4595;110471
4595;113538
4595;114541
4595;115644
4595;116160
4595;116257
4595;118681
4595;118728
4595;123194
4595;129069
4595;131666
4595;131901
4595;136955
4595;136956
4595;138798
4595;138799
4595;139958
4595;141679
4595;143564
4595;143657
4595;144391
4595;144510
4595;146111
4595;147658
4595;149795
4595;161928
4595;166898
4595;166900
4595;166902
4595;166929
4595;166931
4595;167131
4595;168398
4595;171045
4595;171114
4595;178341
4595;180171
4595;190271
4595;190275
4595;191663
4595;192139
4595;192179
4595;192232
4595;192247
4595;193844
4595;194370
4595;196114
4595;201431
4595;202948
4595;207849
4595;212671
4595;213241
4595;213979
4595;214081
4595;215782
4595;220421
4595;220422
4595;220425
4595;220429
4595;220432
4595;220454
4595;221593
4595;222932
4595;229103
4595;231810
4595;233264
4595;233494
4595;235442
4595;238725
4595;239780
4595;249373
4595;251653
4595;253812
4595;259736
4595;260641
4595;261419
4595;265421
4595;267307
4595;267388
4595;267635
4595;267680
4595;267688
4595;267963
4595;269867
4595;270951
4595;272007
4595;279761
4595;282606
4595;285363
4595;286262
4595;288674
4595;289675
4595;298202
4595;300551
4595;304873
4595;304937
4595;305062
4595;305482
4595;305648
4595;306179
4595;307522
4595;309893
4595;312032
4595;318308
4595;320889
4595;321530
4595;323724
4595;326639
4595;327984
4595;329136
4595;329594
4595;329595
4595;330770
4595;333454
4595;335054
4595;335062
4595;335156
4595;335969
4595;336426
4595;338212
4595;339921
4595;340475
4595;340684
4595;342820
4595;342964
4595;343021
4595;350449
4595;359219
4595;362580
4595;367272
4595;367277
4595;370563
4595;375804
4595;375845
4595;379046
4595;379916
4595;380557
4595;380832
4595;383659
4595;385735
4595;388401
4595;388915
4595;389252
4595;389300
4595;389524
4595;391065
4595;391339
4595;391396
4595;391586
4595;393482
4595;393697
4595;395260
4595;395973
4595;396109
4595;396455
4595;398300
4595;399243
4595;399266
4595;401083
4595;401247
4595;401305
4595;401546
4595;402061
4595;402670
4595;404222
4595;404520
4595;404601
4595;404693
4595;405081
4595;406068
4595;408443
4595;408544
4595;410502
4595;410555
4595;410985
4595;411728
4596;140336
4597;381862
4598;149529
4598;339197
4599;334051
4599;347267
4600;56083
4600;63686
4600;71886
4600;78443
4600;184892
4600;211644
4600;271910
4600;281012
4600;345517
4600;351261
4601;341780
4602;99216
4602;176831
4603;203570
4604;63805
4605;15010
4606;46015
4606;336079
4607;80237
4608;100475
4608;323668
4609;57586
4610;23276
4610;239940
4610;328326
4611;200241
4611;241225
4612;408689
4613;202343
4614;346055
4614;380654
4614;393087
4614;403068
4615;32408
4615;402213
4616;370
4616;15986
4616;15987
4616;63752
4616;63767
4616;94729
4616;96537
4616;193042
4616;228214
4616;234711
4616;255469
4616;275715
4616;339776
4617;384501
4617;408706
4618;27943
4618;70485
4618;90206
4618;101441
4618;104498
4618;158697
4618;245585
4618;353560
4620;82174
4621;80126
4621;154217
4621;178055
4622;82349
4623;343437
4624;58804
4625;169714
4627;66389
4628;330286
4628;385888
4629;202330
4630;262917
4631;350365
4632;217713
4633;212052
4633;337020
4634;39156
4634;74353
4635;282156
4636;83768
4636;199802
4637;248755
4637;275027
4638;3431
4639;397522
4639;400670
4639;401087
4640;60285
4641;405322
4642;207455
4642;207456
4643;202229
4644;103175
4644;132500
4644;165501
4644;247254
4644;261504
4644;383621
4645;16261
4645;142787
4645;346968
4646;21778
4646;24698
4646;110379
4646;152978
4646;159247
4646;229417
4646;231212
4646;326342
4646;337117
4646;407537
4647;85607
4648;41469
4649;345731
4650;13712
4650;37413
4650;60735
4650;80491
4650;230604
4650;315215
4650;316649
4650;347871
4650;378615
4650;382837
4650;384360
4650;384531
4650;384583
4650;386254
4650;387728
4650;388479
4650;398182
4650;405131
4650;405643
4650;410835
4651;63345
4652;211539
4653;59322
4653;65675
4653;261709
4653;306313
4653;334815
4654;25221
4654;209233
4654;334698
4655;156492
4656;137938
4656;250798
4656;266309
4657;211440
4657;309679
4658;96248
4659;61861
4660;163043
4661;220131
4662;110193
4662;235074
4662;235075
4663;67941
4664;409358
4665;3448
4665;52601
4665;53082
4665;71122
4665;76094
4665;103165
4665;110733
4665;152241
4665;160092
4665;162794
4665;200786
4665;221681
4665;236759
4665;255014
4665;258619
4665;266871
4665;276404
4665;301171
4665;308469
4665;350662
4665;351686
4665;378434
4665;395979
4665;412268
4665;412280
4666;158709
4666;199805
4666;221963
4666;225046
4666;234358
4667;169862
4668;217829
4669;197555
4670;6104
4670;29342
4670;46289
4670;63315
4670;63316
4670;63317
4670;66841
4670;180488
4670;188709
4670;294988
4670;357643
4671;126285
4672;55534
4672;73069
4672;310061
4672;377272
4673;333546
4675;6107
4676;64285
4676;148686
4676;284203
4677;91136
4678;44299
4678;115180
4678;128422
4678;150800
4678;153123
4678;154569
4678;245342
4678;264513
4678;276762
4678;291301
4678;299678
4678;305455
4678;306518
4678;306519
4678;306520
4678;306522
4678;306524
4678;306525
4678;306526
4678;306528
4678;306529
4678;306530
4678;306531
4678;306532
4678;306533
4678;306534
4678;306535
4678;306536
4678;306537
4678;306538
4678;306539
4678;306540
4678;306541
4678;306542
4678;306543
4678;306545
4678;306546
4678;306547
4678;306549
4678;306550
4678;306551
4678;306552
4678;306553
4678;306554
4678;306555
4678;306556
4678;306557
4678;306558
4678;306559
4678;306560
4678;306561
4678;306562
4678;306563
4678;306564
4678;306565
4678;306566
4678;306567
4678;306568
4678;306569
4678;306570
4678;306571
4678;306572
4678;306573
4678;306574
4678;306578
4678;306579
4678;306580
4678;306582
4678;306583
4678;306584
4678;306585
4678;306586
4678;306588
4678;315540
4678;330867
4678;330878
4678;338569
4678;364777
4678;379660
4678;382822
4678;383026
4678;384040
4678;384638
4678;385586
4678;386561
4678;388431
4678;390622
4678;394810
4678;395289
4678;397141
4678;398979
4678;401346
4678;403824
4678;406873
4678;408468
4678;409207
4678;410251
4679;6486
4679;66403
4679;221743
4679;251599
4680;48211
4680;66263
4680;91509
4680;94077
4680;202571
4680;208725
4680;215214
4680;231620
4680;231690
4680;261595
4680;266330
4680;340087
4680;359590
4680;375734
4680;379864
4680;394141
4680;412009
4682;57630
4684;299185
4685;409452
4686;252302
4687;4649
4687;23312
4687;43887
4687;93518
4687;99556
4687;117897
4687;120960
4687;147019
4687;153952
4687;209333
4687;216480
4687;234534
4687;234952
4687;237026
4687;316910
4687;334119
4687;334314
4687;340286
4688;214369
4689;80421
4689;254760
4689;273837
4690;230108
4691;248420
4692;59144
4692;356399
4693;410305
4694;43080
4694;81704
4694;84705
4694;122803
4694;173955
4694;203812
4694;318553
4694;329218
4694;342165
4695;310428
4696;175046
4696;201963
4696;272456
4696;345139
4697;62650
4698;408426
4699;78340
4699;162973
4700;5169
4700;94385
4700;118424
4701;55895
4701;64150
4701;89854
4701;102377
4701;129039
4701;227708
4701;252339
4701;265511
4701;390092
4702;276986
4702;392581
4702;392582
4702;392583
4702;392584
4702;392585
4702;392586
4703;392586
4704;81460
4704;179888
4704;229691
4704;323290
4705;300649
4706;387788
4706;403282
4707;275610
4707;403253
4708;351931
4709;28410
4709;237812
4710;163135
4711;343661
4712;349004
4712;381297
4712;392895
4713;246653
4714;100572
4714;152449
4714;152486
4714;201053
4714;201088
4715;66412
4715;251545
4715;254033
4715;362080
4716;184682
4716;233913
4717;79678
4718;126830
4718;140628
4718;179804
4718;208137
4718;233078
4718;233079
4719;133482
4719;159438
4719;197353
4719;204357
4719;247011
4719;265969
4719;268554
4719;272024
4719;364069
4719;366204
4720;105941
4720;120064
4721;31631
4721;89379
4721;100884
4721;146154
4721;220003
4721;306492
4722;153323
4723;158982
4724;396908
4725;12006
4726;117456
4726;142616
4726;194478
4726;232357
4726;286182
4726;336343
4727;56705
4727;316112
4727;399893
4728;7615
4728;295292
4728;327140
4729;68306
4729;403063
4730;409108
4731;223774
4732;177624
4733;34670
4733;97391
4733;129774
4733;131668
4733;165289
4733;194584
4733;334210
4733;363094
4733;405361
4733;407826
4734;347404
4734;386324
4735;22725
4735;257448
4736;382929
4736;386518
4736;407201
4737;309468
4737;327519
4738;21393
4738;26754
4738;30079
4738;42701
4738;43550
4738;44546
4738;45940
4738;45974
4738;47440
4738;48975
4738;49673
4738;49853
4738;55227
4738;62087
4738;64855
4738;65044
4738;69669
4738;72201
4738;73359
4738;73407
4738;78046
4738;84031
4738;85102
4738;88256
4738;104336
4738;114855
4738;114919
4738;117200
4738;117386
4738;120776
4738;128209
4738;130150
4738;130741
4738;130853
4738;133564
4738;133565
4738;138681
4738;141093
4738;141437
4738;142359
4738;144671
4738;155304
4738;162407
4738;163726
4738;167624
4738;199278
4738;203053
4738;206177
4738;215908
4738;218844
4738;230752
4738;239753
4738;240813
4738;240920
4738;241860
4738;251174
4738;258045
4738;261897
4738;271261
4738;277335
4738;283873
4738;295338
4738;296648
4738;296908
4738;298286
4738;306310
4738;314489
4738;315554
4738;316155
4738;317171
4738;321378
4738;331057
4738;331543
4738;334805
4738;341956
4738;343359
4738;363090
4738;363805
4738;367430
4738;367842
4738;367897
4738;368765
4739;200167
4740;80739
4741;137897
4741;142926
4741;264152
4741;297867
4742;7999
4742;100127
4743;144074
4743;352571
4744;59397
4744;140634
4744;145587
4744;176660
4744;295254
4744;371283
4744;371284
4745;179347
4746;278187
4746;346929
4747;143556
4747;224011
4748;113298
4749;86855
4750;206502
4751;327654
4751;358090
4752;71221
4752;110177
4752;240265
4752;308810
4752;336126
4753;7598
4754;10094
4754;135641
4755;351392
4756;52438
4756;83939
4757;255645
4758;90065
4758;134991
4758;170663
4758;178610
