"director_id";"genre";"prob"
5492;"Thriller";1.0
5494;"Drama";0.5
5494;"Short";1.0
5495;"Comedy";0.333333
5495;"Drama";0.333333
5495;"Family";0.333333
5495;"Fantasy";0.333333
5495;"Short";1.0
5496;"Comedy";1.0
5497;"Comedy";1.0
5498;"Drama";1.0
5499;"Comedy";0.608696
5499;"Drama";0.521739
5499;"Musical";0.521739
5499;"Romance";0.0869565
5500;"Drama";1.0
5502;"Drama";1.0
5503;"Drama";0.6
5503;"Family";0.4
5504;"Drama";1.0
5505;"Action";0.5
5505;"Comedy";0.5
5505;"Crime";1.0
5505;"Drama";1.0
5505;"Romance";1.0
5505;"Thriller";1.0
5506;"Short";1.0
5507;"Animation";1.0
5507;"Short";1.0
5509;"Crime";0.222222
5509;"Drama";0.111111
5509;"Short";0.555556
5509;"War";0.111111
5509;"Western";0.111111
5510;"Crime";0.2
5510;"Documentary";0.2
5510;"Drama";0.2
5510;"Thriller";0.2
5510;"Western";0.4
5511;"Short";1.0
5513;"Documentary";0.736842
5513;"Drama";0.105263
5513;"Short";0.315789
5516;"Short";1.0
5517;"Drama";1.0
5517;"Thriller";1.0
5518;"Comedy";0.833333
5518;"Drama";0.333333
5519;"Documentary";1.0
5520;"Documentary";1.0
5520;"Short";1.0
5521;"Comedy";0.0454545
5521;"Crime";0.0454545
5521;"Documentary";0.0454545
5521;"Drama";0.954545
5521;"Romance";0.0909091
5521;"Short";0.409091
5521;"War";0.0454545
5521;"Western";0.0454545
5522;"Romance";1.0
5522;"Short";1.0
5523;"Drama";1.0
5524;"Comedy";0.5
5524;"Drama";0.5
5526;"Documentary";1.0
5526;"Short";1.0
5527;"Action";1.0
5527;"Adventure";1.0
5527;"Sci-Fi";1.0
5529;"Short";1.0
5530;"Animation";1.0
5530;"Short";1.0
5531;"Comedy";1.0
5531;"Drama";1.0
5533;"Animation";1.0
5533;"Short";1.0
5534;"Comedy";0.5
5534;"Drama";0.5
5536;"Short";1.0
5537;"Short";0.5
5537;"Thriller";0.5
5538;"Comedy";1.0
5538;"Drama";1.0
5538;"Romance";1.0
5539;"Comedy";1.0
5542;"Action";1.0
5542;"Drama";1.0
5546;"Drama";1.0
5547;"Action";1.0
5548;"Comedy";1.0
5548;"Horror";1.0
5549;"Action";1.0
5552;"Animation";1.0
5552;"Short";1.0
5553;"Musical";1.0
5553;"Sci-Fi";1.0
5553;"Short";1.0
5555;"Documentary";1.0
5556;"Family";1.0
5556;"Short";1.0
5557;"Action";1.0
5557;"Drama";0.333333
5557;"Horror";1.0
5557;"Mystery";0.666667
5557;"Thriller";1.0
5558;"Documentary";1.0
5560;"Action";0.333333
5560;"Crime";0.333333
5560;"Drama";0.333333
5560;"Horror";0.333333
5560;"Short";0.333333
5561;"Documentary";1.0
5564;"Short";1.0
5565;"Documentary";1.0
5566;"Short";1.0
5568;"Comedy";1.0
5568;"Short";0.5
5569;"Action";0.25
5569;"Comedy";0.75
5569;"Crime";0.25
5569;"Drama";0.5
5569;"Fantasy";0.25
5569;"Musical";0.25
5569;"Romance";0.25
5569;"Thriller";0.25
5570;"Comedy";1.0
5570;"Horror";1.0
5570;"Sci-Fi";1.0
5570;"Thriller";1.0
5572;"Crime";1.0
5573;"Comedy";1.0
5573;"Short";1.0
5573;"Western";0.142857
5574;"Short";1.0
5575;"Drama";1.0
5576;"Short";1.0
5577;"Drama";1.0
5578;"Documentary";1.0
5579;"Documentary";0.5
5579;"Music";1.0
5580;"Documentary";0.75
5580;"Short";0.5
5582;"Documentary";0.0769231
5582;"Drama";0.384615
5582;"Horror";0.0769231
5582;"Mystery";0.0769231
5582;"Romance";0.0769231
5582;"Short";0.384615
5582;"Thriller";0.0769231
5584;"Comedy";0.933333
5584;"Short";1.0
5585;"Action";0.0125523
5585;"Adventure";0.0209205
5585;"Comedy";0.65272
5585;"Crime";0.0711297
5585;"Drama";0.246862
5585;"Family";0.0251046
5585;"Horror";0.0376569
5585;"Musical";0.0334728
5585;"Mystery";0.0920502
5585;"Romance";0.0292887
5585;"Sci-Fi";0.0167364
5585;"Short";0.280335
5585;"Thriller";0.0083682
5585;"War";0.0041841
5585;"Western";0.0502092
5586;"Comedy";1.0
5587;"Documentary";0.818182
5587;"Drama";0.181818
5587;"Short";0.727273
5588;"Comedy";1.0
5588;"Drama";1.0
5588;"Family";1.0
5589;"Drama";0.5
5589;"Short";0.5
5590;"Short";1.0
5591;"Documentary";1.0
5592;"Romance";1.0
5597;"Action";0.0769231
5597;"Adventure";0.0769231
5597;"Comedy";0.153846
5597;"Crime";0.0769231
5597;"Drama";0.461538
5597;"Fantasy";0.0769231
5597;"Horror";0.230769
5597;"Mystery";0.153846
5597;"Sci-Fi";0.0769231
5597;"Thriller";0.0769231
5598;"Action";0.0136986
5598;"Adventure";0.0273973
5598;"Comedy";0.506849
5598;"Crime";0.0410959
5598;"Drama";0.493151
5598;"Musical";0.0410959
5598;"Mystery";0.0136986
5598;"Romance";0.164384
5598;"Western";0.0273973
5600;"Documentary";1.0
5601;"Animation";1.0
5601;"Short";1.0
5602;"Documentary";1.0
5602;"Short";0.5
5603;"Comedy";0.384615
5603;"Crime";0.0769231
5603;"Drama";0.461538
5603;"Family";0.0769231
5603;"Sci-Fi";0.0769231
5604;"Short";1.0
5605;"Animation";1.0
5605;"Short";1.0
5606;"Drama";1.0
5607;"Documentary";1.0
5608;"Documentary";1.0
5608;"Horror";1.0
5608;"Music";1.0
5609;"Documentary";1.0
5612;"Comedy";1.0
5613;"Short";1.0
5614;"Short";1.0
5615;"Drama";1.0
5617;"Documentary";1.0
5618;"Comedy";1.0
5618;"Musical";1.0
5618;"Romance";1.0
5619;"Adventure";0.333333
5619;"Comedy";0.666667
5619;"Drama";0.333333
5619;"Family";0.333333
5619;"Musical";0.333333
5619;"Romance";0.333333
5620;"Drama";1.0
5621;"Short";1.0
5622;"Drama";0.333333
5622;"Short";1.0
5623;"Documentary";1.0
5624;"Documentary";1.0
5624;"Short";1.0
5625;"Short";1.0
5626;"Drama";1.0
5626;"Short";1.0
5627;"Short";1.0
5628;"Comedy";1.0
5628;"Thriller";1.0
5629;"Action";0.125
5629;"Comedy";0.375
5629;"Crime";0.125
5629;"Drama";0.375
5629;"Horror";0.375
5629;"Mystery";0.125
5629;"Sci-Fi";0.125
5629;"Short";0.25
5629;"Thriller";0.125
5630;"Adventure";1.0
5632;"Documentary";1.0
5632;"Music";1.0
5633;"Comedy";0.25
5633;"Drama";0.75
5633;"Short";0.25
5634;"Comedy";1.0
5634;"Crime";1.0
5636;"Drama";1.0
5638;"Short";1.0
5639;"Documentary";1.0
5641;"Comedy";1.0
5642;"Short";1.0
5643;"Short";1.0
5644;"Animation";1.0
5645;"Drama";1.0
5648;"Crime";1.0
5649;"Crime";0.5
5649;"Drama";0.5
5651;"Horror";1.0
5651;"Mystery";1.0
5652;"Crime";1.0
5652;"Drama";1.0
5653;"Drama";0.8
5653;"Short";0.6
5653;"Thriller";0.2
5655;"Adventure";0.5
5655;"Comedy";0.5
5655;"Horror";1.0
5655;"Thriller";1.0
5656;"Adventure";0.125
5656;"Drama";0.125
5656;"Family";0.75
5656;"Fantasy";0.375
5656;"Romance";0.125
5656;"War";0.125
5656;"Western";0.125
5657;"Drama";1.0
5660;"Comedy";1.0
5660;"Short";1.0
5661;"Documentary";1.0
5662;"Documentary";1.0
5662;"Music";0.166667
5662;"War";0.166667
5663;"Comedy";1.0
5663;"Drama";0.333333
5663;"Short";1.0
5666;"Action";0.0833333
5666;"Comedy";0.0833333
5666;"Crime";0.333333
5666;"Drama";0.833333
5666;"Romance";0.25
5666;"Thriller";0.5
5667;"Comedy";1.0
5667;"Drama";1.0
5667;"Musical";1.0
5668;"Comedy";0.454545
5668;"Crime";0.363636
5668;"Drama";0.636364
5668;"Mystery";0.0909091
5668;"Romance";0.181818
5668;"Thriller";0.181818
5669;"Adventure";0.125
5669;"Comedy";0.5
5669;"Crime";0.125
5669;"Drama";0.625
5670;"Comedy";0.166667
5670;"Crime";0.166667
5670;"Documentary";0.5
5670;"Drama";0.166667
5670;"Romance";0.166667
5670;"Short";0.166667
5670;"Thriller";0.166667
5670;"War";0.166667
5671;"Action";0.333333
5671;"Adventure";0.333333
5671;"Comedy";0.166667
5671;"Crime";0.166667
5671;"Drama";0.333333
5671;"Fantasy";0.166667
5671;"Horror";0.166667
5671;"Romance";0.166667
5671;"Sci-Fi";0.166667
5671;"Short";0.166667
5671;"Thriller";0.333333
5671;"War";0.166667
5673;"Comedy";0.1
5673;"Crime";0.6
5673;"Drama";0.2
5673;"Thriller";0.4
5674;"Documentary";1.0
5675;"Documentary";1.0
5675;"Short";1.0
5676;"Documentary";1.0
5678;"Documentary";1.0
5678;"Music";1.0
5680;"Action";1.0
5680;"Adventure";1.0
5680;"Horror";1.0
5681;"Comedy";1.0
5681;"Documentary";0.333333
5683;"Action";0.333333
5683;"Adventure";0.333333
5683;"Comedy";1.0
5684;"Adventure";0.0454545
5684;"Comedy";0.318182
5684;"Crime";0.636364
5684;"Drama";0.5
5684;"Family";0.0454545
5684;"Romance";0.0454545
5684;"Short";0.0454545
5684;"Thriller";0.0454545
5685;"Comedy";0.5
5685;"Crime";0.25
5685;"Drama";0.75
5686;"Documentary";1.0
5687;"Documentary";1.0
5688;"Documentary";1.0
5688;"War";0.333333
5689;"Drama";1.0
5690;"Action";0.333333
5690;"Drama";0.333333
5690;"Family";0.5
5690;"Thriller";0.166667
5691;"Animation";1.0
5691;"Short";1.0
5692;"Comedy";1.0
5692;"Horror";1.0
5692;"Short";1.0
5693;"Comedy";1.0
5693;"Romance";1.0
5694;"Comedy";1.0
5696;"Comedy";0.5
5696;"Drama";0.5
5697;"Crime";1.0
5697;"Mystery";1.0
5698;"Comedy";1.0
5698;"Horror";1.0
5699;"Comedy";1.0
5699;"Horror";1.0
5699;"Short";1.0
5700;"Fantasy";1.0
5700;"Sci-Fi";1.0
5700;"Short";1.0
5701;"Comedy";1.0
5701;"Crime";1.0
5702;"Crime";0.333333
5702;"Short";1.0
5703;"Action";0.5
5703;"Comedy";0.5
5703;"Documentary";0.5
5703;"Short";0.5
5704;"Documentary";1.0
5704;"Short";1.0
5705;"Thriller";1.0
5707;"Documentary";0.25
5707;"Short";0.75
5708;"Animation";1.0
5708;"Short";1.0
5709;"Comedy";1.0
5709;"Short";1.0
5712;"Drama";1.0
5712;"Musical";0.333333
5712;"Romance";0.333333
5712;"Thriller";0.333333
5713;"Action";0.166667
5713;"Adventure";0.166667
5713;"Documentary";0.833333
5713;"Drama";0.166667
5713;"Romance";0.166667
5714;"Comedy";1.0
5715;"Horror";1.0
5717;"Drama";1.0
5718;"Documentary";1.0
5718;"Music";1.0
5719;"Crime";1.0
5720;"Action";0.375
5720;"Comedy";0.25
5720;"Crime";0.125
5720;"Drama";0.875
5720;"Family";0.625
5720;"Musical";0.25
5720;"Mystery";0.125
5720;"Romance";0.375
5720;"Thriller";0.125
5722;"Drama";1.0
5722;"Family";1.0
5722;"Musical";1.0
5724;"Drama";0.666667
5724;"Short";0.666667
5725;"Crime";1.0
5726;"Documentary";1.0
5726;"Music";1.0
5727;"Crime";1.0
5728;"Short";1.0
5729;"Documentary";1.0
5729;"Short";1.0
5730;"Documentary";1.0
5731;"Drama";1.0
5731;"Musical";1.0
5732;"Documentary";1.0
5733;"Animation";0.5
5733;"Comedy";0.25
5733;"Family";0.25
5733;"Short";0.75
5735;"Documentary";1.0
5736;"Action";1.0
5736;"Drama";1.0
5736;"Thriller";1.0
5739;"Comedy";1.0
5741;"Short";1.0
5742;"Action";0.12987
5742;"Adventure";0.376623
5742;"Animation";0.025974
5742;"Comedy";0.012987
5742;"Crime";0.0779221
5742;"Documentary";0.012987
5742;"Drama";0.103896
5742;"Family";0.0519481
5742;"Fantasy";0.012987
5742;"Horror";0.025974
5742;"Music";0.012987
5742;"Mystery";0.0519481
5742;"Romance";0.012987
5742;"Sci-Fi";0.168831
5742;"Short";0.0649351
5742;"Thriller";0.012987
5742;"Western";0.272727
5743;"Short";1.0
5744;"Documentary";1.0
5745;"Family";1.0
5746;"Documentary";1.0
5746;"Short";1.0
5747;"Documentary";1.0
5747;"Short";0.5
5748;"Comedy";1.0
5749;"Comedy";1.0
5750;"Short";1.0
5751;"Documentary";1.0
5753;"Drama";0.5
5753;"Short";0.5
5754;"Adventure";0.0909091
5754;"Comedy";0.727273
5754;"Crime";0.0909091
5754;"Drama";0.272727
5754;"Family";0.545455
5754;"Fantasy";0.0909091
5754;"Horror";0.181818
5754;"Mystery";0.0909091
5754;"Sci-Fi";0.0909091
5756;"Documentary";1.0
5756;"Mystery";1.0
5757;"Adventure";1.0
5758;"Drama";1.0
5758;"Mystery";1.0
5759;"Drama";1.0
5763;"Comedy";0.888889
5763;"Short";1.0
5764;"Documentary";1.0
5764;"Music";1.0
5765;"Comedy";0.2
5765;"Documentary";0.2
5765;"Drama";0.4
5765;"Horror";0.2
5765;"Mystery";0.2
5766;"Adventure";1.0
5766;"Comedy";1.0
5766;"Fantasy";1.0
5767;"Comedy";1.0
5768;"Action";1.0
5769;"Action";1.0
5770;"Adventure";0.166667
5770;"Drama";0.833333
5770;"Mystery";0.5
5771;"Short";1.0
5772;"Documentary";1.0
5772;"Music";1.0
5773;"Drama";1.0
5773;"Romance";1.0
5774;"Drama";0.5
5774;"War";0.5
5775;"Fantasy";1.0
5775;"Romance";1.0
5776;"Documentary";0.5
5776;"Short";0.5
5777;"Documentary";1.0
5779;"Comedy";0.96
5779;"Drama";0.04
5779;"Short";0.44
5781;"Western";1.0
5782;"Drama";1.0
5782;"Short";1.0
5783;"Sci-Fi";1.0
5783;"Short";1.0
5785;"Comedy";1.0
5785;"Drama";0.5
5785;"Short";1.0
5786;"Documentary";1.0
5787;"Drama";1.0
5788;"Documentary";1.0
5788;"Musical";1.0
5789;"Documentary";1.0
5791;"Documentary";1.0
5791;"Short";1.0
5792;"Documentary";1.0
5793;"Documentary";0.75
5793;"Short";0.75
5794;"Drama";1.0
5794;"Sci-Fi";1.0
5794;"Short";1.0
5798;"Comedy";0.5
5798;"Drama";0.5
5799;"Documentary";0.666667
5799;"Drama";0.333333
5799;"Music";0.333333
5803;"Documentary";1.0
5803;"Short";0.75
5804;"Documentary";1.0
5805;"Short";1.0
5806;"Comedy";1.0
5806;"Drama";0.5
5806;"Short";0.5
5808;"Drama";0.75
5808;"Short";0.25
5809;"Short";1.0
5810;"Romance";1.0
5811;"Action";0.666667
5811;"Crime";0.333333
5811;"Drama";0.666667
5811;"Family";0.333333
5811;"Musical";0.666667
5811;"Romance";0.666667
5812;"Comedy";1.0
5812;"Short";1.0
5813;"Documentary";1.0
5816;"Short";1.0
5817;"Drama";1.0
5818;"Documentary";0.5
5818;"Drama";0.5
5819;"Crime";1.0
5819;"Drama";0.5
5822;"Documentary";0.5
5822;"Drama";0.5
5822;"Short";0.5
5823;"Short";1.0
5825;"Comedy";0.363636
5825;"Crime";0.181818
5825;"Drama";0.0909091
5825;"Family";0.181818
5825;"Musical";0.0909091
5825;"Romance";0.181818
5825;"Sci-Fi";0.0909091
5825;"Thriller";0.0909091
5826;"Documentary";1.0
5827;"Documentary";1.0
5828;"Comedy";1.0
5828;"Music";1.0
5828;"Romance";1.0
5830;"Drama";0.25
5830;"Short";0.75
5831;"Drama";0.5
5831;"Short";1.0
5832;"Drama";1.0
5833;"Short";1.0
5834;"Family";0.5
5834;"Romance";0.5
5835;"Comedy";1.0
5836;"Animation";1.0
5836;"Short";1.0
5838;"Documentary";1.0
5838;"Short";1.0
5840;"Comedy";0.4
5840;"Drama";0.6
5841;"Drama";0.5
5841;"Short";0.5
5842;"Comedy";1.0
5843;"Short";1.0
5844;"Documentary";1.0
5844;"Music";1.0
5846;"Drama";1.0
5846;"Romance";1.0
5847;"Comedy";1.0
5847;"Short";1.0
5849;"Animation";1.0
5849;"Comedy";1.0
5849;"Sci-Fi";1.0
5850;"Documentary";1.0
5852;"Action";0.1
5852;"Comedy";0.2
5852;"Crime";0.1
5852;"Documentary";0.3
5852;"Drama";0.5
5852;"Music";0.1
5852;"Mystery";0.1
5852;"Romance";0.2
5852;"Short";0.2
5852;"Thriller";0.2
5853;"Drama";1.0
5854;"Romance";1.0
5855;"Family";1.0
5856;"Comedy";1.0
5856;"Short";1.0
5857;"Action";1.0
5857;"Animation";1.0
5857;"Comedy";1.0
5857;"Sci-Fi";1.0
5858;"Documentary";1.0
5859;"Short";1.0
5860;"Drama";0.4
5860;"Short";0.4
5860;"Thriller";0.2
5861;"Drama";1.0
5862;"Comedy";0.5
5862;"Crime";0.5
5862;"Sci-Fi";0.5
5862;"Short";0.5
5864;"Comedy";1.0
5865;"Comedy";1.0
5866;"Adventure";0.142857
5866;"Comedy";0.142857
5866;"Documentary";0.0714286
5866;"Drama";0.642857
5866;"Musical";0.0714286
5866;"Romance";0.0714286
5866;"Short";0.0714286
5866;"War";0.214286
5867;"Documentary";1.0
5868;"Comedy";1.0
5868;"Short";1.0
5869;"Documentary";1.0
5870;"Drama";1.0
5870;"Short";1.0
5872;"Documentary";1.0
5874;"Drama";1.0
5874;"Short";1.0
5875;"Documentary";1.0
5876;"Action";0.8
5876;"Adventure";0.2
5876;"Drama";0.2
5876;"Fantasy";0.6
5876;"Horror";0.4
5876;"Mystery";0.2
5876;"Sci-Fi";0.6
5876;"Thriller";0.6
5876;"War";0.2
5877;"Drama";0.333333
5877;"Family";0.666667
5878;"Comedy";1.0
5880;"Short";1.0
5881;"Documentary";1.0
5882;"Drama";1.0
5883;"Action";1.0
5883;"Comedy";1.0
5883;"Crime";1.0
5883;"Drama";1.0
5884;"Documentary";0.714286
5884;"Short";0.142857
5884;"War";0.142857
5885;"Drama";1.0
5885;"Romance";1.0
5885;"Short";1.0
5886;"Comedy";1.0
5886;"Short";1.0
5887;"Crime";0.5
5887;"Drama";0.5
5887;"Horror";0.5
5887;"Short";0.5
5887;"Thriller";0.5
5888;"Documentary";1.0
5888;"Short";1.0
5890;"Documentary";0.666667
5890;"War";0.666667
5892;"Adventure";0.5
5892;"Comedy";0.5
5892;"Western";1.0
5894;"Documentary";1.0
5895;"Action";1.0
5896;"Documentary";1.0
5896;"Short";1.0
5897;"Comedy";0.666667
5897;"Documentary";0.333333
5897;"Short";1.0
5898;"Crime";1.0
5898;"Drama";1.0
5900;"Short";1.0
5901;"Animation";1.0
5902;"Adventure";1.0
5902;"Drama";0.5
5904;"Documentary";1.0
5905;"Documentary";1.0
5906;"Drama";1.0
5906;"Romance";0.333333
5907;"Comedy";0.4
5907;"Drama";0.3
5907;"Music";0.2
5907;"Musical";0.5
5907;"Short";0.1
5909;"Adventure";0.25
5909;"Comedy";0.25
5909;"Crime";0.25
5909;"Drama";0.25
5909;"Family";0.25
5909;"Short";0.75
5911;"Drama";1.0
5911;"Short";0.5
5912;"Short";1.0
5913;"Short";1.0
5914;"Short";1.0
5916;"Comedy";1.0
5916;"Short";1.0
5917;"Comedy";0.5
5917;"Crime";0.5
5917;"Drama";0.5
5919;"Drama";0.5
5919;"Short";0.5
5920;"Documentary";0.333333
5920;"Drama";0.666667
5920;"Short";0.333333
5922;"Animation";1.0
5922;"Comedy";0.333333
5922;"Family";1.0
5922;"Fantasy";0.333333
5924;"Action";1.0
5924;"Horror";1.0
5925;"Comedy";0.25
5925;"Documentary";0.25
5925;"Drama";0.25
5925;"Short";1.0
5926;"Comedy";0.333333
5926;"Drama";0.666667
5926;"Thriller";0.333333
5929;"Comedy";0.5
5929;"Crime";0.5
5929;"Family";0.5
5930;"Short";1.0
5932;"Comedy";1.0
5934;"Comedy";1.0
5934;"Documentary";0.5
5936;"Documentary";1.0
5937;"Action";1.0
5937;"Crime";1.0
5938;"Documentary";1.0
5940;"Drama";1.0
5941;"Documentary";1.0
5941;"Short";1.0
5943;"Drama";1.0
5943;"Thriller";1.0
5944;"Animation";1.0
5944;"Short";1.0
5946;"Drama";1.0
5946;"Romance";1.0
5947;"Short";1.0
5948;"Short";1.0
5950;"Documentary";1.0
5950;"Short";1.0
5951;"Documentary";0.666667
5951;"Drama";0.333333
5951;"Short";0.666667
5952;"Comedy";1.0
5952;"Short";1.0
5954;"Crime";0.25
5954;"Documentary";0.25
5954;"Drama";0.75
5956;"Short";1.0
5958;"Animation";0.5
5958;"Comedy";0.5
5958;"Family";0.5
5958;"Short";1.0
5959;"Comedy";1.0
5959;"Sci-Fi";1.0
5960;"Comedy";0.3
5960;"Crime";0.05
5960;"Drama";0.75
5960;"Musical";0.05
5960;"Romance";0.25
5960;"War";0.05
5961;"Documentary";0.5
5961;"Short";0.5
5962;"Drama";1.0
5963;"Short";1.0
5964;"Short";1.0
5964;"Thriller";1.0
5966;"Comedy";1.0
5966;"Drama";1.0
5967;"Comedy";1.0
5967;"Drama";1.0
5967;"Romance";1.0
5967;"Thriller";1.0
5969;"Documentary";0.2
5969;"Drama";0.6
5969;"Music";0.2
5969;"Thriller";0.2
5970;"Drama";1.0
5970;"Short";1.0
5971;"Adventure";1.0
5971;"Comedy";1.0
5971;"Family";1.0
5972;"Action";0.16
5972;"Adventure";0.12
5972;"Comedy";0.2
5972;"Crime";0.08
5972;"Drama";0.28
5972;"Family";0.04
5972;"Romance";0.08
5972;"Western";0.56
5973;"Crime";0.5
5973;"Drama";1.0
5974;"Comedy";0.5
5974;"Short";1.0
5975;"Documentary";1.0
5976;"Drama";0.5
5976;"Short";1.0
5976;"Thriller";0.5
5977;"Short";1.0
5978;"Documentary";1.0
5980;"Short";1.0
5981;"Comedy";1.0
5984;"Comedy";1.0
5985;"Short";1.0
5986;"Documentary";1.0
5988;"Documentary";1.0
5990;"Comedy";1.0
5990;"Short";1.0
5993;"Adventure";1.0
5994;"Animation";1.0
5995;"Drama";1.0
5995;"Short";1.0
5996;"Documentary";1.0
5998;"Documentary";1.0
6004;"Action";0.666667
6004;"Adventure";0.333333
6004;"Drama";0.333333
6004;"Mystery";0.333333
6004;"Thriller";0.666667
6005;"Documentary";1.0
6005;"Short";1.0
6006;"Short";1.0
6007;"Adventure";0.0588235
6007;"Comedy";0.411765
6007;"Crime";0.0588235
6007;"Documentary";0.0588235
6007;"Horror";0.0588235
6007;"Musical";0.0588235
6007;"Short";0.294118
6007;"Thriller";0.117647
6009;"Documentary";1.0
6009;"Short";1.0
6010;"Documentary";1.0
6011;"Comedy";0.047619
6011;"Documentary";0.238095
6011;"Drama";0.666667
6011;"Music";0.047619
6011;"Romance";0.047619
6011;"Short";0.047619
6011;"Thriller";0.047619
6011;"War";0.047619
6013;"Horror";1.0
6015;"Drama";1.0
6016;"Documentary";0.333333
6016;"Drama";0.111111
6016;"Short";0.777778
6016;"Thriller";0.111111
6018;"Short";1.0
6019;"Adventure";1.0
6019;"Comedy";1.0
6019;"Family";1.0
6019;"Musical";1.0
6021;"Comedy";0.5
6021;"Drama";0.5
6021;"Short";0.5
6022;"Crime";0.5
6022;"Drama";1.0
6022;"Mystery";0.5
6023;"Documentary";1.0
6023;"Short";1.0
6026;"Drama";0.333333
6026;"Horror";0.333333
6026;"Sci-Fi";0.333333
6028;"Drama";1.0
6028;"Short";1.0
6029;"Drama";0.5
6029;"Short";0.5
6030;"Comedy";0.25
6030;"Drama";0.25
6030;"Short";0.75
6031;"Comedy";0.5
6031;"Drama";1.0
6033;"Mystery";1.0
6033;"Short";1.0
6034;"Documentary";1.0
6034;"Short";1.0
6036;"Comedy";0.125
6036;"Drama";0.625
6036;"Romance";0.125
6036;"Short";0.375
6037;"Documentary";1.0
6040;"Documentary";1.0
6040;"Drama";1.0
6040;"Short";0.333333
6041;"Action";0.5
6041;"Drama";1.0
6041;"Short";0.5
6042;"Adventure";0.0909091
6042;"Documentary";0.909091
6042;"Short";0.0909091
6043;"Drama";1.0
6043;"Short";0.5
6046;"Drama";1.0
6048;"Comedy";1.0
6048;"Sci-Fi";0.333333
6048;"Short";0.333333
6049;"Short";1.0
6051;"Documentary";1.0
6052;"Drama";0.5
6052;"Musical";0.5
6053;"Documentary";0.75
6053;"Drama";0.25
6054;"Drama";1.0
6055;"Documentary";1.0
6055;"Musical";1.0
6056;"Animation";1.0
6056;"Short";1.0
6057;"Documentary";1.0
6057;"Short";1.0
6058;"Comedy";1.0
6058;"Short";1.0
6059;"Animation";1.0
6060;"Comedy";0.5
6060;"Crime";0.25
6060;"Drama";0.25
6060;"Romance";0.25
6060;"Thriller";0.25
6061;"Action";0.5
6061;"Comedy";0.5
6061;"Crime";0.5
6061;"Drama";0.5
6061;"Horror";0.5
6061;"Short";0.5
6062;"Documentary";0.5
6062;"Drama";0.5
6064;"Documentary";1.0
6065;"Documentary";1.0
6066;"Documentary";1.0
6068;"Comedy";1.0
6069;"Documentary";1.0
6071;"Short";1.0
6072;"Drama";1.0
6072;"Romance";0.333333
6074;"Drama";1.0
6074;"Romance";1.0
6074;"Short";1.0
6075;"Short";1.0
6076;"Drama";1.0
6077;"Drama";1.0
6077;"Short";1.0
6079;"Drama";1.0
6080;"Drama";1.0
6082;"Documentary";0.5
6082;"Drama";0.5
6083;"Documentary";1.0
6084;"Short";1.0
6087;"Documentary";1.0
6088;"Comedy";1.0
6088;"Romance";1.0
6089;"Short";1.0
6090;"Comedy";1.0
6091;"Action";0.5
6091;"Drama";0.5
6093;"Documentary";0.833333
6093;"Short";0.333333
6094;"Documentary";1.0
6094;"Short";1.0
6095;"Documentary";1.0
6096;"Documentary";1.0
6098;"Comedy";1.0
6098;"Romance";1.0
6099;"Documentary";1.0
6100;"Documentary";1.0
6102;"Documentary";1.0
6102;"Short";1.0
6103;"Drama";1.0
6103;"Music";1.0
6106;"Comedy";1.0
6108;"Adventure";0.0714286
6108;"Comedy";0.214286
6108;"Drama";0.785714
6108;"Family";0.0714286
6108;"Musical";0.0714286
6108;"Romance";0.214286
6108;"Short";0.0714286
6110;"Drama";1.0
6113;"Documentary";1.0
6113;"Short";0.333333
6114;"Documentary";1.0
6115;"Comedy";1.0
6115;"Horror";1.0
6115;"Short";1.0
6116;"Drama";1.0
6116;"Short";1.0
6118;"Documentary";1.0
6118;"Short";1.0
6119;"Comedy";1.0
6119;"Drama";1.0
6119;"Horror";1.0
6120;"Short";1.0
6121;"Short";1.0
6122;"Documentary";1.0
6123;"Comedy";1.0
6123;"Short";0.5
6124;"Drama";1.0
6125;"Comedy";1.0
6126;"Drama";1.0
6127;"Comedy";1.0
6127;"Drama";0.5
6129;"Short";1.0
6131;"Comedy";1.0
6131;"Drama";0.166667
6131;"Romance";0.166667
6131;"Sci-Fi";0.166667
6132;"Action";1.0
6136;"Documentary";0.5
6136;"Drama";0.5
6137;"Horror";1.0
6138;"Action";0.0434783
6138;"Comedy";0.217391
6138;"Crime";0.0434783
6138;"Drama";0.521739
6138;"Fantasy";0.0434783
6138;"Horror";0.0869565
6138;"Mystery";0.0869565
6138;"Romance";0.130435
6138;"Thriller";0.130435
6138;"Western";0.0869565
6139;"Comedy";0.142857
6139;"Drama";0.428571
6139;"Horror";0.571429
6139;"Mystery";0.142857
6139;"Short";0.142857
6139;"Thriller";0.285714
6141;"Comedy";1.0
6143;"Thriller";1.0
6145;"Action";1.0
6145;"Animation";1.0
6146;"Documentary";1.0
6148;"Comedy";1.0
6149;"Documentary";1.0
6150;"Action";1.0
6150;"Drama";1.0
6150;"Short";1.0
6150;"Thriller";1.0
6153;"Documentary";1.0
6154;"Short";1.0
6155;"Comedy";0.5
6155;"Short";1.0
6156;"Drama";1.0
6157;"Drama";1.0
6157;"Sci-Fi";1.0
6157;"Short";1.0
6158;"Short";1.0
6159;"Adventure";0.272727
6159;"Comedy";0.0909091
6159;"Crime";0.363636
6159;"Drama";0.454545
6159;"Family";0.0909091
6159;"Film-Noir";0.181818
6159;"Horror";0.0909091
6159;"Musical";0.0909091
